_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.611972825712297,GO:0061620,M1,1,0,GO Biological Processes,19,glycolytic process through glucose-6-phosphate,19_GO:0008152 metabolic process,-4.611972825712297,52.75116279069768,12.362876527440951,30244,20,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-2.480898804489746,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-4.415789857369175,M255,M1,1,0,Canonical Pathways,11,PID HIF1 TFPATHWAY,,-4.415789857369175,21.313601127554616,8.822142187929321,30244,66,86,4,4.651162790697675,2.270854167140835,2023|2235|5230|5236,ENO1|FECH|PGK1|PGM1,-2.3002280023248716,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-4.366239362173509,GO:0006007,M1,1,0,GO Biological Processes,19,glucose catabolic process,19_GO:0008152 metabolic process,-4.366239362173509,43.9593023255814,11.242839282386027,30244,24,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-2.2582306450196517,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-3.8335534783061522,R-HSA-70326,M1,1,0,Reactome Gene Sets,6,Glucose metabolism,,-3.8335534783061522,15.12578144536134,7.2855692136483095,30244,93,86,4,4.651162790697675,2.270854167140835,2023|2203|5230|7167,ENO1|FBP1|PGK1|TPI1,-1.772797242799921,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-2.9223143174565225,R-HSA-70171,M1,1,0,Reactome Gene Sets,6,Glycolysis,,-2.9223143174565225,14.452373367314431,6.145056525301008,30244,73,86,3,3.488372093023256,1.978572628104759,2023|5230|7167,ENO1|PGK1|TPI1,-0.927345065223858,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-2.9223143174565225,R-HSA-9824439,M1,1,0,Reactome Gene Sets,6,Bacterial Infection Pathways,,-2.9223143174565225,14.452373367314431,6.145056525301008,30244,73,86,3,3.488372093023256,1.978572628104759,2023|3320|5230,ENO1|HSP90AA1|PGK1,-0.927345065223858,0,6,0,0,-15.412679878728335,87.9186046511628,
1,-13.92131434165483,GO:0006399,M1,1,0,GO Biological Processes,19,tRNA metabolic process,19_GO:0008152 metabolic process,-13.92131434165483,23.565811555981778,16.837979475278093,30244,194,86,13,15.116279069767442,3.8626506353732633,16|3376|3735|10056|25973|54802|55520|57038|79587|79693|80324|112487|123283,AARS1|IARS1|KARS1|FARSB|PARS2|TRIT1|ELAC1|RARS2|CARS2|YRDC|PUS1|DTD2|TARS3,-10.915179057040579,0,7,1,1,-13.92131434165483,81.15563506261181,
1,-12.567100182308334,GO:0006418,M1,1,0,GO Biological Processes,19,tRNA aminoacylation for protein translation,19_GO:0008152 metabolic process,-12.567100182308334,68.61939875212705,23.136549150661956,30244,41,86,8,9.30232558139535,3.1321648968242854,16|3376|3735|10056|25973|57038|79587|123283,AARS1|IARS1|KARS1|FARSB|PARS2|RARS2|CARS2|TARS3,-9.737056156749764,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-12.301770340661708,GO:0043039,M1,1,0,GO Biological Processes,19,tRNA aminoacylation,19_GO:0008152 metabolic process,-12.301770340661708,63.94080338266385,22.31082042462191,30244,44,86,8,9.30232558139535,3.1321648968242854,16|3376|3735|10056|25973|57038|79587|123283,AARS1|IARS1|KARS1|FARSB|PARS2|RARS2|CARS2|TARS3,-9.497280419575526,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-12.217756591644028,GO:0043038,M1,1,0,GO Biological Processes,19,amino acid activation,19_GO:0008152 metabolic process,-12.217756591644028,62.51989664082688,22.053928634760776,30244,45,86,8,9.30232558139535,3.1321648968242854,16|3376|3735|10056|25973|57038|79587|123283,AARS1|IARS1|KARS1|FARSB|PARS2|RARS2|CARS2|TARS3,-9.425501126974858,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-10.813066935754378,hsa00970,M1,1,0,KEGG Pathway,24,Aminoacyl-tRNA biosynthesis,,-10.813066935754378,42.62720225510923,18.078581679056274,30244,66,86,8,9.30232558139535,3.1321648968242854,16|3376|3735|10056|25973|57038|79587|123283,AARS1|IARS1|KARS1|FARSB|PARS2|RARS2|CARS2|TARS3,-8.087758260715821,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-10.535279433164687,R-HSA-379724,M1,1,0,Reactome Gene Sets,6,tRNA Aminoacylation,,-10.535279433164687,58.6124031007752,19.951850234725782,30244,42,86,7,8.13953488372093,2.9485933979015555,16|3376|3735|10056|25973|57038|79587,AARS1|IARS1|KARS1|FARSB|PARS2|RARS2|CARS2,-7.830174144214418,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-9.614964299424104,GO:0034660,M1,1,0,GO Biological Processes,19,ncRNA metabolic process,19_GO:0008152 metabolic process,-9.614964299424104,9.468157423971377,10.401533219451526,30244,520,86,14,16.27906976744186,3.9809121080752727,16|3376|3735|10056|25973|54802|55520|57038|64963|79587|79693|80324|112487|123283,AARS1|IARS1|KARS1|FARSB|PARS2|TRIT1|ELAC1|RARS2|MRPS11|CARS2|YRDC|PUS1|DTD2|TARS3,-6.973976510085583,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-6.742673150641942,GO:0006450,M1,1,0,GO Biological Processes,19,regulation of translational fidelity,19_GO:0065007 biological regulation,-6.742673150641942,78.1498708010336,17.484028613783597,30244,18,86,4,4.651162790697675,2.270854167140835,16|3376|79693|112487,AARS1|IARS1|YRDC|DTD2,-4.34835769464481,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-6.454157158898172,R-HSA-379726,M1,1,0,Reactome Gene Sets,6,Mitochondrial tRNA aminoacylation,,-6.454157158898172,66.98560354374308,16.152897866688438,30244,21,86,4,4.651162790697675,2.270854167140835,3735|25973|57038|79587,KARS1|PARS2|RARS2|CARS2,-4.078727047061413,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-6.207677695606675,R-HSA-379716,M1,1,0,Reactome Gene Sets,6,Cytosolic tRNA aminoacylation,,-6.207677695606675,58.6124031007752,15.077688734910986,30244,24,86,4,4.651162790697675,2.270854167140835,16|3376|3735|10056,AARS1|IARS1|KARS1|FARSB,-3.8503458058627125,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-5.206256433391541,GO:0106074,M1,1,0,GO Biological Processes,19,aminoacyl-tRNA metabolism involved in translational fidelity,19_GO:0008152 metabolic process,-5.206256433391541,81.15563506261181,15.436181299173333,30244,13,86,3,3.488372093023256,1.978572628104759,16|3376|112487,AARS1|IARS1|DTD2,-2.9933678059883992,0,7,0,0,-13.92131434165483,81.15563506261181,
1,-13.696913181065998,hsa01240,M1,1,0,KEGG Pathway,24,Biosynthesis of cofactors,,-13.696913181065998,27.582307341541267,17.60274801053965,30244,153,86,12,13.953488372093023,3.736446825184613,158|586|1352|1503|1738|2235|6470|7360|9054|27430|55163|122481,ADSL|BCAT1|COX10|CTPS1|DLD|FECH|SHMT1|UGP2|NFS1|MAT2B|PNPO|AK7,-10.728566457341147,0,8,1,1,-13.696913181065998,27.582307341541267,
1,-13.109107979229842,GO:0044282,M1,1,0,GO Biological Processes,19,small molecule catabolic process,19_GO:0008152 metabolic process,-13.109107979229842,14.943672178667896,14.071963051014885,30244,353,86,15,17.441860465116278,4.091919930942524,128|1738|2023|2098|2108|2582|2820|4357|5226|5230|6470|6652|7167|9942|130589,ADH5|DLD|ENO1|ESD|ETFA|GALE|GPD2|MPST|PGD|PGK1|SHMT1|SORD|TPI1|XYLB|GALM,-10.22294801169234,0,9,1,1,-13.109107979229842,30.143521594684387,
1,-10.79923192034461,GO:0032787,M1,1,0,GO Biological Processes,19,monocarboxylic acid metabolic process,19_GO:0008152 metabolic process,-10.79923192034461,10.302961482558139,11.337166717928657,30244,512,86,15,17.441860465116278,4.091919930942524,128|1737|1738|2023|2108|2180|3417|5226|5230|5236|6652|7167|9942|26227|55902,ADH5|DLAT|DLD|ENO1|ETFA|ACSL1|IDH1|PGD|PGK1|PGM1|SORD|TPI1|XYLB|PHGDH|ACSS2,-8.08414241048774,0,9,0,0,-13.109107979229842,30.143521594684387,
1,-5.314189047504604,GO:0016054,M1,1,0,GO Biological Processes,19,organic acid catabolic process,19_GO:0008152 metabolic process,-5.314189047504604,10.520174915523754,7.8069293779028595,30244,234,86,7,8.13953488372093,2.9485933979015555,1738|2108|4357|5226|6470|6652|9942,DLD|ETFA|MPST|PGD|SHMT1|SORD|XYLB,-3.0762207923673954,0,9,0,0,-13.109107979229842,30.143521594684387,
1,-5.314189047504604,GO:0046395,M1,1,0,GO Biological Processes,19,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-5.314189047504604,10.520174915523754,7.8069293779028595,30244,234,86,7,8.13953488372093,2.9485933979015555,1738|2108|4357|5226|6470|6652|9942,DLD|ETFA|MPST|PGD|SHMT1|SORD|XYLB,-3.0762207923673954,0,9,0,0,-13.109107979229842,30.143521594684387,
1,-3.866355409988294,hsa00040,M1,1,0,KEGG Pathway,24,Pentose and glucuronate interconversions,,-3.866355409988294,30.143521594684387,9.212304162713446,30244,35,86,3,3.488372093023256,1.978572628104759,6652|7360|9942,SORD|UGP2|XYLB,-1.8033547535596104,0,9,0,0,-13.109107979229842,30.143521594684387,
1,-3.4655185807505133,GO:0072329,M1,1,0,GO Biological Processes,19,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-3.4655185807505133,12.126704089815558,6.411664268883786,30244,116,86,4,4.651162790697675,2.270854167140835,2108|5226|6652|9942,ETFA|PGD|SORD|XYLB,-1.4308278356832094,0,9,0,0,-13.109107979229842,30.143521594684387,
1,-12.476326847932476,WP4290,M1,1,0,WikiPathways,27,Metabolic reprogramming in colon cancer,,-12.476326847932476,66.98560354374308,22.851587656391967,30244,42,86,8,9.30232558139535,3.1321648968242854,2023|2271|5226|5230|5471|5723|6888|22934,ENO1|FH|PGD|PGK1|PPAT|PSPH|TALDO1|RPIA,-9.659247799538274,0,10,1,1,-12.476326847932476,150.71760797342193,
1,-7.652383405454313,hsa00030,M1,1,0,KEGG Pathway,24,Pentose phosphate pathway,,-7.652383405454313,58.61240310077519,16.85904219142817,30244,30,86,5,5.813953488372093,2.523363604380063,2203|5226|5236|6888|22934,FBP1|PGD|PGM1|TALDO1|RPIA,-5.184639032298647,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-6.2399586476805995,R-HSA-5668914,M1,1,0,Reactome Gene Sets,6,Diseases of metabolism,,-6.2399586476805995,11.298776501354254,8.714074443340913,30244,249,86,8,9.30232558139535,3.1321648968242854,353|2582|2632|2673|3417|5236|6888|22934,APRT|GALE|GBE1|GFPT1|IDH1|PGM1|TALDO1|RPIA,-3.8781724165103872,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-6.113188906392732,WP134,M1,1,0,WikiPathways,27,Pentose phosphate metabolism,,-6.113188906392732,150.71760797342193,21.154995718454273,30244,7,86,3,3.488372093023256,1.978572628104759,5226|6888|22934,PGD|TALDO1|RPIA,-3.7732311127181917,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-5.528208366352664,GO:0072524,M1,1,0,GO Biological Processes,19,pyridine-containing compound metabolic process,19_GO:0008152 metabolic process,-5.528208366352664,22.54323196183661,10.173249307884559,30244,78,86,5,5.813953488372093,2.523363604380063,3417|5226|6888|22934|55163,IDH1|PGD|TALDO1|RPIA|PNPO,-3.2413059350266455,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-5.47519466372072,GO:0006739,M1,1,0,GO Biological Processes,19,NADP metabolic process,19_GO:0008152 metabolic process,-5.47519466372072,39.0749354005168,12.206462778513213,30244,36,86,4,4.651162790697675,2.270854167140835,3417|5226|6888|22934,IDH1|PGD|TALDO1|RPIA,-3.202183659676794,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-5.319305783000742,GO:0019321,M1,1,0,GO Biological Processes,19,pentose metabolic process,19_GO:0008152 metabolic process,-5.319305783000742,87.9186046511628,16.08163945820451,30244,12,86,3,3.488372093023256,1.978572628104759,5226|9942|22934,PGD|XYLB|RPIA,-3.0762207923673954,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-5.206256433391541,GO:0006098,M1,1,0,GO Biological Processes,19,pentose-phosphate shunt,19_GO:0008152 metabolic process,-5.206256433391541,81.15563506261181,15.436181299173333,30244,13,86,3,3.488372093023256,1.978572628104759,5226|6888|22934,PGD|TALDO1|RPIA,-2.9933678059883992,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-5.006398774651355,R-HSA-71336,M1,1,0,Reactome Gene Sets,6,Pentose phosphate pathway,,-5.006398774651355,70.33488372093024,14.343195656414798,30244,15,86,3,3.488372093023256,1.978572628104759,5226|6888|22934,PGD|TALDO1|RPIA,-2.831027077627172,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-4.9171158463200415,GO:0006740,M1,1,0,GO Biological Processes,19,NADPH regeneration,19_GO:0008152 metabolic process,-4.9171158463200415,65.93895348837209,13.874615673824097,30244,16,86,3,3.488372093023256,1.978572628104759,5226|6888|22934,PGD|TALDO1|RPIA,-2.7475348281767538,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-4.483143254427789,GO:0051156,M1,1,0,GO Biological Processes,19,glucose 6-phosphate metabolic process,19_GO:0008152 metabolic process,-4.483143254427789,47.95560253699789,11.765152192252923,30244,22,86,3,3.488372093023256,1.978572628104759,5226|6888|22934,PGD|TALDO1|RPIA,-2.3624719936050056,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-4.2907494385498675,GO:0019362,M1,1,0,GO Biological Processes,19,pyridine nucleotide metabolic process,19_GO:0008152 metabolic process,-4.2907494385498675,19.812643301670487,8.474813329635326,30244,71,86,4,4.651162790697675,2.270854167140835,3417|5226|6888|22934,IDH1|PGD|TALDO1|RPIA,-2.192611475422304,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-4.2907494385498675,GO:0046496,M1,1,0,GO Biological Processes,19,nicotinamide nucleotide metabolic process,19_GO:0008152 metabolic process,-4.2907494385498675,19.812643301670487,8.474813329635326,30244,71,86,4,4.651162790697675,2.270854167140835,3417|5226|6888|22934,IDH1|PGD|TALDO1|RPIA,-2.192611475422304,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-3.904381693130027,R-HSA-5663084,M1,1,0,Reactome Gene Sets,6,Diseases of carbohydrate metabolism,,-3.904381693130027,31.030095759233927,9.355805937021413,30244,34,86,3,3.488372093023256,1.978572628104759,2632|6888|22934,GBE1|TALDO1|RPIA,-1.8322855318668139,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-3.2355840978069397,hsa00480,M1,1,0,KEGG Pathway,24,Glutathione metabolism,,-3.2355840978069397,18.509179926560588,7.0656748483496745,30244,57,86,3,3.488372093023256,1.978572628104759,3417|5226|6723,IDH1|PGD|SRM,-1.2254826259750873,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-2.8233406068630584,R-HSA-9759194,M1,1,0,Reactome Gene Sets,6,Nuclear events mediated by NFE2L2,,-2.8233406068630584,13.354724757138651,5.871584930913023,30244,79,86,3,3.488372093023256,1.978572628104759,3417|5226|6888,IDH1|PGD|TALDO1,-0.8383946213187454,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-2.5958911328378815,R-HSA-9711123,M1,1,0,Reactome Gene Sets,6,Cellular response to chemical stress,,-2.5958911328378815,7.068832534766858,4.586759609953327,30244,199,86,4,4.651162790697675,2.270854167140835,538|3417|5226|6888,ATP7A|IDH1|PGD|TALDO1,-0.6260533983820744,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-2.4484739126337884,R-HSA-9755511,M1,1,0,Reactome Gene Sets,6,KEAP1-NFE2L2 pathway,,-2.4484739126337884,9.86003042816779,4.902724450148999,30244,107,86,3,3.488372093023256,1.978572628104759,3417|5226|6888,IDH1|PGD|TALDO1,-0.4875235116508305,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-2.142425771835515,R-HSA-2262752,M1,1,0,Reactome Gene Sets,6,Cellular responses to stress,,-2.142425771835515,3.1240113327824344,3.226216029757394,30244,788,86,7,8.13953488372093,2.9485933979015555,538|2673|3313|3320|3417|5226|6888,ATP7A|GFPT1|HSPA9|HSP90AA1|IDH1|PGD|TALDO1,-0.20210777171090705,0,10,0,0,-12.476326847932476,150.71760797342193,
1,-11.290403387104933,WP3925,M1,1,0,WikiPathways,27,Amino acid metabolism,,-11.290403387104933,34.78098645540506,17.234081868988934,30244,91,86,9,10.465116279069768,3.300797946467106,128|586|1738|2271|3376|3417|4357|6723|10056,ADH5|BCAT1|DLD|FH|IARS1|IDH1|MPST|SRM|FARSB,-8.543905412996438,0,11,1,1,-11.290403387104933,34.78098645540506,
1,-7.663755995341783,GO:0006081,M1,1,0,GO Biological Processes,19,cellular aldehyde metabolic process,19_GO:0008152 metabolic process,-7.663755995341783,34.59092642012962,14.023812261863387,30244,61,86,6,6.976744186046512,2.747090340551713,128|2098|3417|6888|7167|55163,ADH5|ESD|IDH1|TALDO1|TPI1|PNPO,-5.184639032298647,0,12,1,1,-7.663755995341783,34.59092642012962,
1,-3.358808585792356,R-HSA-211859,M1,1,0,Reactome Gene Sets,6,Biological oxidations,,-3.358808585792356,7.920595013618269,5.526631452914652,30244,222,86,5,5.813953488372093,2.523363604380063,128|2098|7360|27430|55902,ADH5|ESD|UGP2|MAT2B|ACSS2,-1.3365864812846504,0,12,0,0,-7.663755995341783,34.59092642012962,
1,-2.4484739126337884,GO:1990748,M1,1,0,GO Biological Processes,19,cellular detoxification,19_GO:0098754 detoxification,-2.4484739126337884,9.86003042816779,4.902724450148999,30244,107,86,3,3.488372093023256,1.978572628104759,128|538|2098,ADH5|ATP7A|ESD,-0.4875235116508305,0,12,0,0,-7.663755995341783,34.59092642012962,
1,-2.4398756126042995,GO:0009636,M1,1,0,GO Biological Processes,19,response to toxic substance,19_GO:0050896 response to stimulus,-2.4398756126042995,6.394080338266385,4.288000892493338,30244,220,86,4,4.651162790697675,2.270854167140835,128|538|2098|4357,ADH5|ATP7A|ESD|MPST,-0.4822527542712213,0,12,0,0,-7.663755995341783,34.59092642012962,
1,-2.4258870506819457,R-HSA-156580,M1,1,0,Reactome Gene Sets,6,Phase II - Conjugation of compounds,,-2.4258870506819457,9.679112438660123,4.847450218271002,30244,109,86,3,3.488372093023256,1.978572628104759,2098|7360|27430,ESD|UGP2|MAT2B,-0.47002603850515406,0,12,0,0,-7.663755995341783,34.59092642012962,
1,-2.3502458189147784,GO:0097237,M1,1,0,GO Biological Processes,19,cellular response to toxic substance,19_GO:0050896 response to stimulus,-2.3502458189147784,9.095028067361667,4.664687925207018,30244,116,86,3,3.488372093023256,1.978572628104759,128|538|2098,ADH5|ATP7A|ESD,-0.4013615749593592,0,12,0,0,-7.663755995341783,34.59092642012962,
1,-2.279436333379896,GO:0098754,M1,1,0,GO Biological Processes,19,detoxification,19_GO:0098754 detoxification,-2.279436333379896,8.577424844015882,4.496761894954455,30244,123,86,3,3.488372093023256,1.978572628104759,128|538|2098,ADH5|ATP7A|ESD,-0.33399888911925674,0,12,0,0,-7.663755995341783,34.59092642012962,
1,-7.652383405454313,R-HSA-499943,M1,1,0,Reactome Gene Sets,6,Interconversion of nucleotide di- and triphosphates,,-7.652383405454313,58.61240310077519,16.85904219142817,30244,30,86,5,5.813953488372093,2.523363604380063,1503|1841|2745|2987|122481,CTPS1|DTYMK|GLRX|GUK1|AK7,-5.184639032298647,0,13,1,1,-7.652383405454313,58.61240310077519,
1,-3.930553874466322,GO:0009141,M1,1,0,GO Biological Processes,19,nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.930553874466322,10.529174209720095,6.594116812530344,30244,167,86,5,5.813953488372093,2.523363604380063,1503|1841|3614|3704|122481,CTPS1|DTYMK|IMPDH1|ITPA|AK7,-1.8538375155663638,0,13,0,0,-7.652383405454313,58.61240310077519,
1,-3.4942608962387487,GO:0009142,M1,1,0,GO Biological Processes,19,nucleoside triphosphate biosynthetic process,19_GO:0008152 metabolic process,-3.4942608962387487,12.339453284373725,6.477469368549739,30244,114,86,4,4.651162790697675,2.270854167140835,1503|1841|3614|122481,CTPS1|DTYMK|IMPDH1|AK7,-1.4574567918580457,0,13,0,0,-7.652383405454313,58.61240310077519,
1,-2.414762096174383,R-HSA-9748784,M1,1,0,Reactome Gene Sets,6,Drug ADME,,-2.414762096174383,9.591120507399577,4.8203453432156,30244,110,86,3,3.488372093023256,1.978572628104759,2987|3614|3704,GUK1|IMPDH1|ITPA,-0.46065581156414215,0,13,0,0,-7.652383405454313,58.61240310077519,
1,-2.0427352654702715,GO:0009199,M1,1,0,GO Biological Processes,19,ribonucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-2.0427352654702715,7.033488372093023,3.9558019773227633,30244,150,86,3,3.488372093023256,1.978572628104759,1503|3614|3704,CTPS1|IMPDH1|ITPA,-0.11081780737209518,0,13,0,0,-7.652383405454313,58.61240310077519,
1,-7.224190675306288,WP5178,M1,1,0,WikiPathways,27,Disorders of fructose metabolism,,-7.224190675306288,100.47840531561462,19.880813482848062,30244,14,86,4,4.651162790697675,2.270854167140835,2203|5236|6652|7167,FBP1|PGM1|SORD|TPI1,-4.789446562253548,0,14,1,1,-7.224190675306288,150.71760797342193,
1,-6.113188906392732,GO:0019405,M1,1,0,GO Biological Processes,19,alditol catabolic process,19_GO:0008152 metabolic process,-6.113188906392732,150.71760797342193,21.154995718454273,30244,7,86,3,3.488372093023256,1.978572628104759,2820|6652|7167,GPD2|SORD|TPI1,-3.7732311127181917,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-5.5807589122697365,GO:0046174,M1,1,0,GO Biological Processes,19,polyol catabolic process,19_GO:0008152 metabolic process,-5.5807589122697365,105.50232558139535,17.649749375538157,30244,10,86,3,3.488372093023256,1.978572628104759,2820|6652|7167,GPD2|SORD|TPI1,-3.2855178117042154,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-5.063155350382634,GO:1901615,M1,1,0,GO Biological Processes,19,organic hydroxy compound metabolic process,19_GO:0008152 metabolic process,-5.063155350382634,6.649306234121556,6.634132743027919,30244,476,86,9,10.465116279069768,3.300797946467106,128|538|2235|2820|3417|6652|7167|55163|55902,ADH5|ATP7A|FECH|GPD2|IDH1|SORD|TPI1|PNPO|ACSS2,-2.8729598770414264,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-4.483143254427789,GO:0019400,M1,1,0,GO Biological Processes,19,alditol metabolic process,19_GO:0008152 metabolic process,-4.483143254427789,47.95560253699789,11.765152192252923,30244,22,86,3,3.488372093023256,1.978572628104759,2820|6652|7167,GPD2|SORD|TPI1,-2.3624719936050056,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-4.40310700129989,GO:0006066,M1,1,0,GO Biological Processes,19,alcohol metabolic process,19_GO:0008152 metabolic process,-4.40310700129989,7.597904105656044,6.376143778759968,30244,324,86,7,8.13953488372093,2.9485933979015555,128|2235|2820|3417|6652|7167|55902,ADH5|FECH|GPD2|IDH1|SORD|TPI1|ACSS2,-2.290077482770982,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-3.9436070318795453,hsa00051,M1,1,0,KEGG Pathway,24,Fructose and mannose metabolism,,-3.9436070318795453,31.970401691331922,9.505646284297516,30244,33,86,3,3.488372093023256,1.978572628104759,2203|6652|7167,FBP1|SORD|TPI1,-1.8645620106610044,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-3.8294585302168467,GO:0046164,M1,1,0,GO Biological Processes,19,alcohol catabolic process,19_GO:0008152 metabolic process,-3.8294585302168467,29.3062015503876,9.074699457565185,30244,36,86,3,3.488372093023256,1.978572628104759,2820|6652|7167,GPD2|SORD|TPI1,-1.7709351761429073,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-3.2134082186922956,GO:1901616,M1,1,0,GO Biological Processes,19,organic hydroxy compound catabolic process,19_GO:0008152 metabolic process,-3.2134082186922956,18.190056134723335,6.997596555429646,30244,58,86,3,3.488372093023256,1.978572628104759,2820|6652|7167,GPD2|SORD|TPI1,-1.2052943680959567,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-2.6074503484787956,GO:0019751,M1,1,0,GO Biological Processes,19,polyol metabolic process,19_GO:0008152 metabolic process,-2.6074503484787956,11.22365165759525,5.301352764568171,30244,94,86,3,3.488372093023256,1.978572628104759,2820|6652|7167,GPD2|SORD|TPI1,-0.6336407290524422,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-2.5814972831282295,GO:0034308,M1,1,0,GO Biological Processes,19,primary alcohol metabolic process,19_GO:0008152 metabolic process,-2.5814972831282295,10.98982558139535,5.235096129318216,30244,96,86,3,3.488372093023256,1.978572628104759,128|2820|55902,ADH5|GPD2|ACSS2,-0.6149563602666405,0,14,0,0,-7.224190675306288,150.71760797342193,
1,-6.412740965895244,hsa00270,M1,1,0,KEGG Pathway,24,Cysteine and methionine metabolism,,-6.412740965895244,33.814847942754916,12.646970877230832,30244,52,86,5,5.813953488372093,2.523363604380063,586|4357|6723|26227|27430,BCAT1|MPST|SRM|PHGDH|MAT2B,-4.041906605747634,0,15,1,1,-6.412740965895244,47.95560253699789,
1,-4.483143254427789,WP3580,M1,1,0,WikiPathways,27,Methionine de novo and salvage pathway,,-4.483143254427789,47.95560253699789,11.765152192252923,30244,22,86,3,3.488372093023256,1.978572628104759,4482|6723|27430,MSRA|SRM|MAT2B,-2.3624719936050056,0,15,0,0,-6.412740965895244,47.95560253699789,
1,-5.992596035599273,R-HSA-8982491,M1,1,0,Reactome Gene Sets,6,Glycogen metabolism,,-5.992596035599273,52.09991386735573,14.185242671358063,30244,27,86,4,4.651162790697675,2.270854167140835,2632|5236|5834|7360,GBE1|PGM1|PYGB|UGP2,-3.6568752948679877,0,16,1,1,-5.992596035599273,81.15563506261181,
1,-5.742812103401783,hsa00052,M1,1,0,KEGG Pathway,24,Galactose metabolism,,-5.742812103401783,45.37734433608402,13.200963272490101,30244,31,86,4,4.651162790697675,2.270854167140835,2582|5236|7360|130589,GALE|PGM1|UGP2|GALM,-3.423637915650535,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-5.47519466372072,hsa00500,M1,1,0,KEGG Pathway,24,Starch and sucrose metabolism,,-5.47519466372072,39.0749354005168,12.206462778513213,30244,36,86,4,4.651162790697675,2.270854167140835,2632|5236|5834|7360,GBE1|PGM1|PYGB|UGP2,-3.202183659676794,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-5.426448093368394,hsa01250,M1,1,0,KEGG Pathway,24,Biosynthesis of nucleotide sugars,,-5.426448093368394,38.01885606536769,12.031795741283746,30244,37,86,4,4.651162790697675,2.270854167140835,2582|2673|5236|7360,GALE|GFPT1|PGM1|UGP2,-3.1704058236733412,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-5.288212634959104,WP500,M1,1,0,WikiPathways,27,Glycogen synthesis and degradation,,-5.288212634959104,35.16744186046512,11.547038687161901,30244,40,86,4,4.651162790697675,2.270854167140835,2632|5236|5834|7360,GBE1|PGM1|PYGB|UGP2,-3.0569259651784106,0,16,0,0,-5.992596035599273,81.15563506261181,
1,-5.206256433391541,WP5173,M1,1,0,WikiPathways,27,Disorders of galactose metabolism,,-5.206256433391541,81.15563506261181,15.436181299173333,30244,13,86,3,3.488372093023256,1.978572628104759,2582|2632|5236,GALE|GBE1|PGM1,-2.9933678059883992,0,16,0,0,-5.992596035599273,81.15563506261181,
